 netid  |    concept     |       function       |      timestamp      | c  | t  
 cas191 | Math operators | Mod                  | 02/17/2020 21:03:31 |  5 |  5
 cas191 | Strings        | Concatenation        | 02/17/2020 21:07:43 |  5 |  5
 cas191 | Strings        | Find                 | 02/17/2020 21:09:17 |  5 |  5
 akn21  | Strings        | Index/Slice          | 02/17/2020 21:12:07 |  5 |  5
 ds490  | Lists          | Pointers             | 02/17/2020 21:22:58 |  5 |  5
 cas191 | Strings        | Index/Slice          | 02/17/2020 21:32:02 |  5 |  5
 cas191 | Strings        | Join                 | 02/17/2020 21:34:10 |  4 |  5
 cas191 | Strings        | Join                 | 02/17/2020 21:38:11 |  3 |  5
 cas191 | Strings        | Join                 | 02/17/2020 21:41:11 |  5 |  5
 led28  | Lists          | Adding               | 02/17/2020 21:43:57 |  4 |  5
 led28  | Lists          | Adding               | 02/17/2020 21:44:31 |  5 |  5
 led28  | Lists          | Appending            | 02/17/2020 21:46:47 |  0 |  5
 led28  | Lists          | Appending            | 02/17/2020 21:48:17 |  5 |  5
 yz535  | Strings        | Find                 | 02/17/2020 21:49:33 |  1 |  2
 yz535  | Strings        | Index/Slice          | 02/17/2020 21:49:33 |  2 |  2
 yz535  | Strings        | Join                 | 02/17/2020 21:49:33 |  1 |  2
 yz535  | Strings        | Split                | 02/17/2020 21:49:33 |  2 |  2
 led28  | Lists          | Pointers             | 02/17/2020 21:51:54 |  5 |  5
 led28  | Math operators | Exponents            | 02/17/2020 21:52:29 |  5 |  5
 led28  | Math operators | Floor Division       | 02/17/2020 21:53:09 |  5 |  5
 led28  | Math operators | Mod                  | 02/17/2020 21:54:32 |  5 |  5
 led28  | Strings        | Concatenation        | 02/17/2020 21:55:41 |  5 |  5
 led28  | Strings        | Find                 | 02/17/2020 21:56:27 |  1 |  5
 led28  | Strings        | Find                 | 02/17/2020 21:57:22 |  5 |  5
 led28  | Strings        | Index/Slice          | 02/17/2020 21:58:37 |  5 |  5
 led28  | Strings        | Join                 | 02/17/2020 21:59:37 |  1 |  5
 yz535  | Lists          | Adding               | 02/17/2020 21:59:55 |  5 |  5
 led28  | Strings        | Split                | 02/17/2020 22:00:35 |  5 |  5
 cas191 | Strings        | Join                 | 02/17/2020 22:02:06 |  5 |  5
 yz535  | Lists          | Appending            | 02/17/2020 22:02:49 |  5 |  5
 cas191 | Strings        | Split                | 02/17/2020 22:03:01 |  3 |  5
 cas191 | Strings        | Split                | 02/17/2020 22:10:01 |  5 |  5
 yz535  | Lists          | Pointers             | 02/17/2020 22:14:30 |  5 |  5
 cas191 | Lists          | Adding               | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Lists          | Appending            | 02/17/2020 22:15:08 |  0 |  1
 cas191 | Lists          | Pointers             | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Math operators | Exponents            | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Math operators | Floor Division       | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Math operators | Mod                  | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Strings        | Concatenation        | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Strings        | Find                 | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Strings        | Index/Slice          | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Strings        | Join                 | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Strings        | Split                | 02/17/2020 22:15:08 |  1 |  1
 cas191 | Lists          | Adding               | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Lists          | Appending            | 02/17/2020 22:19:37 |  0 |  1
 cas191 | Lists          | Pointers             | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Math operators | Exponents            | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Math operators | Floor Division       | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Math operators | Mod                  | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Strings        | Concatenation        | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Strings        | Find                 | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Strings        | Index/Slice          | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Strings        | Join                 | 02/17/2020 22:19:37 |  0 |  1
 cas191 | Strings        | Split                | 02/17/2020 22:19:37 |  1 |  1
 cas191 | Lists          | Adding               | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Lists          | Appending            | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Lists          | Pointers             | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Math operators | Exponents            | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Math operators | Floor Division       | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Math operators | Mod                  | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Strings        | Concatenation        | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Strings        | Find                 | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Strings        | Index/Slice          | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Strings        | Join                 | 02/17/2020 22:23:16 |  1 |  1
 cas191 | Strings        | Split                | 02/17/2020 22:23:16 |  1 |  1
 daf46  | Strings        | Concatenation        | 02/17/2020 22:25:41 |  1 |  1
 daf46  | Strings        | Find                 | 02/17/2020 22:25:41 |  1 |  1
 daf46  | Strings        | Index/Slice          | 02/17/2020 22:25:41 |  1 |  1
 daf46  | Strings        | Join                 | 02/17/2020 22:25:41 |  0 |  1
 daf46  | Strings        | Split                | 02/17/2020 22:25:41 |  1 |  1
 mbl39  | Lists          | Adding               | 02/17/2020 22:25:43 |  1 |  1
 mbl39  | Lists          | Appending            | 02/17/2020 22:25:43 |  1 |  1
 mbl39  | Lists          | Pointers             | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Math operators | Exponents            | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Math operators | Floor Division       | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Math operators | Mod                  | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Strings        | Concatenation        | 02/17/2020 22:25:43 |  0 |  2
 mbl39  | Strings        | Find                 | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Strings        | Index/Slice          | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Strings        | Join                 | 02/17/2020 22:25:43 |  2 |  2
 mbl39  | Strings        | Split                | 02/17/2020 22:25:43 |  2 |  2
 ktn4   | Lists          | Adding               | 02/17/2020 22:30:38 |  1 |  1
 ktn4   | Lists          | Appending            | 02/17/2020 22:30:38 |  2 |  2
 ktn4   | Lists          | Pointers             | 02/17/2020 22:30:38 |  2 |  2
 ktn4   | Math operators | Exponents            | 02/17/2020 22:32:06 |  1 |  1
 ktn4   | Math operators | Floor Division       | 02/17/2020 22:32:06 |  2 |  2
 ktn4   | Math operators | Mod                  | 02/17/2020 22:32:06 |  2 |  2
 gbg8   | Lists          | Pointers             | 02/17/2020 22:32:45 |  3 |  3
 gbg8   | Lists          | Pointers             | 02/17/2020 22:34:06 |  2 |  2
 gbg8   | Math operators | Exponents            | 02/17/2020 22:34:36 |  4 |  4
 gbg8   | Math operators | Floor Division       | 02/17/2020 22:36:00 |  5 |  5
 ktn4   | Strings        | Concatenation        | 02/17/2020 22:36:49 |  1 |  1
 ktn4   | Strings        | Find                 | 02/17/2020 22:36:49 |  1 |  1
 ktn4   | Strings        | Index/Slice          | 02/17/2020 22:36:49 |  1 |  1
 ktn4   | Strings        | Join                 | 02/17/2020 22:36:49 |  0 |  1
 ktn4   | Strings        | Split                | 02/17/2020 22:36:49 |  1 |  1
 gbg8   | Math operators | Mod                  | 02/17/2020 22:36:56 |  5 |  5
 gbg8   | Strings        | Concatenation        | 02/17/2020 22:38:25 |  3 |  5
 gbg8   | Strings        | Find                 | 02/17/2020 22:39:35 |  1 |  5
 gbg8   | Strings        | Concatenation        | 02/17/2020 22:43:55 |  5 |  5
 gbg8   | Strings        | Index/Slice          | 02/17/2020 22:45:08 |  4 |  5
 gbg8   | Strings        | Join                 | 02/17/2020 22:47:49 |  3 |  5
 gbg8   | Strings        | Join                 | 02/17/2020 22:52:57 |  4 |  5
 gbg8   | Strings        | Join                 | 02/17/2020 22:53:13 |  0 |  1
 gbg8   | Strings        | Join                 | 02/17/2020 22:54:04 |  2 |  2
 gbg8   | Strings        | Join                 | 02/17/2020 22:54:49 |  2 |  3
 gbg8   | Strings        | Join                 | 02/17/2020 22:55:42 |  2 |  2
 gbg8   | Strings        | Join                 | 02/17/2020 22:55:55 |  1 |  1
 gbg8   | Strings        | Join                 | 02/17/2020 22:56:22 |  0 |  1
 gbg8   | Strings        | Split                | 02/17/2020 23:07:35 |  5 |  5
 gbg8   | Strings        | Split                | 02/17/2020 23:08:29 |  5 |  5
 ktn4   | Strings        | Concatenation        | 02/17/2020 23:22:46 |  1 |  1
 ktn4   | Strings        | Find                 | 02/17/2020 23:22:46 |  1 |  1
 ktn4   | Strings        | Index/Slice          | 02/17/2020 23:22:46 |  1 |  1
 ktn4   | Strings        | Join                 | 02/17/2020 23:22:46 |  1 |  1
 ktn4   | Strings        | Split                | 02/17/2020 23:22:46 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/17/2020 23:38:28 |  1 |  1
 nmn14  | Strings        | Find                 | 02/17/2020 23:38:28 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/17/2020 23:38:28 |  1 |  1
 nmn14  | Strings        | Join                 | 02/17/2020 23:38:28 |  1 |  1
 nmn14  | Strings        | Split                | 02/17/2020 23:38:28 |  0 |  1
 nmn14  | Strings        | Concatenation        | 02/17/2020 23:39:29 |  1 |  1
 nmn14  | Strings        | Find                 | 02/17/2020 23:39:29 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/17/2020 23:39:29 |  1 |  1
 nmn14  | Strings        | Join                 | 02/17/2020 23:39:29 |  1 |  1
 nmn14  | Strings        | Split                | 02/17/2020 23:39:29 |  1 |  1
 nmn14  | Lists          | Adding               | 02/17/2020 23:47:07 |  2 |  2
 nmn14  | Lists          | Appending            | 02/17/2020 23:47:07 |  2 |  2
 nmn14  | Lists          | Pointers             | 02/17/2020 23:47:07 |  1 |  1
 jaf94  | Lists          | Appending            | 02/17/2020 23:51:26 |  1 |  2
 jaf94  | Strings        | Index/Slice          | 02/17/2020 23:51:26 |  0 |  3
 kl318  | Lists          | Adding               | 02/17/2020 23:58:00 |  4 |  4
 kl318  | Lists          | Appending            | 02/17/2020 23:58:00 |  1 |  4
 kl318  | Lists          | Pointers             | 02/17/2020 23:58:00 |  4 |  4
 kl318  | Math operators | Exponents            | 02/17/2020 23:58:00 |  4 |  4
 kl318  | Math operators | Floor Division       | 02/17/2020 23:58:00 |  3 |  3
 kl318  | Math operators | Mod                  | 02/17/2020 23:58:00 |  3 |  4
 kl318  | Strings        | Concatenation        | 02/17/2020 23:58:00 |  5 |  5
 kl318  | Strings        | Find                 | 02/17/2020 23:58:00 |  5 |  5
 kl318  | Strings        | Index/Slice          | 02/17/2020 23:58:00 |  4 |  5
 kl318  | Strings        | Join                 | 02/17/2020 23:58:00 |  4 |  5
 kl318  | Strings        | Split                | 02/17/2020 23:58:00 |  5 |  5
 ks539  | Strings        | Split                | 02/18/2020 00:13:03 |  0 |  1
 ks539  | Strings        | Split                | 02/18/2020 00:13:16 |  1 |  1
 ks539  | Strings        | Split                | 02/18/2020 00:16:07 |  1 |  1
 ks539  | Strings        | Split                | 02/18/2020 00:16:22 |  0 |  1
 ks539  | Math operators | Exponents            | 02/18/2020 00:17:14 |  1 |  1
 ks539  | Math operators | Exponents            | 02/18/2020 00:17:18 |  1 |  1
 ks539  | Math operators | Exponents            | 02/18/2020 00:17:24 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:17:52 |  0 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:18:06 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:18:16 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:18:30 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:18:40 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:18:47 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:19:37 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:19:45 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:19:54 |  1 |  1
 ks539  | Strings        | Index/Slice          | 02/18/2020 00:20:10 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:20:28 |  0 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:21:43 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:22:04 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:22:08 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:22:10 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:22:39 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:23:19 |  0 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:25:38 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:25:54 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:26:02 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:26:29 |  1 |  1
 ks539  | Strings        | Join                 | 02/18/2020 00:26:35 |  1 |  1
 ks539  | Lists          | Adding               | 02/18/2020 00:26:53 |  1 |  1
 ks539  | Lists          | Adding               | 02/18/2020 00:27:26 |  1 |  1
 ks539  | Lists          | Adding               | 02/18/2020 00:27:44 |  1 |  1
 ks539  | Lists          | Adding               | 02/18/2020 00:27:52 |  1 |  1
 ks539  | Math operators | Floor Division       | 02/18/2020 00:28:30 |  1 |  1
 ks539  | Math operators | Floor Division       | 02/18/2020 00:28:36 |  1 |  1
 ks539  | Math operators | Floor Division       | 02/18/2020 00:28:40 |  1 |  1
 ks539  | Math operators | Floor Division       | 02/18/2020 00:33:28 |  1 |  1
 ks539  | Strings        | Concatenation        | 02/18/2020 00:33:43 |  1 |  1
 ks539  | Strings        | Concatenation        | 02/18/2020 00:34:01 |  1 |  1
 ks539  | Strings        | Concatenation        | 02/18/2020 00:34:19 |  0 |  1
 leo12  | Lists          | Adding               | 02/18/2020 00:45:16 |  3 |  5
 leo12  | Lists          | Appending            | 02/18/2020 00:45:16 |  3 |  5
 leo12  | Lists          | Pointers             | 02/18/2020 00:45:16 |  5 |  5
 js890  | Lists          | Adding               | 02/18/2020 00:47:57 |  2 |  2
 js890  | Lists          | Appending            | 02/18/2020 00:47:57 |  1 |  2
 js890  | Lists          | Pointers             | 02/18/2020 00:47:57 |  2 |  2
 js890  | Math operators | Exponents            | 02/18/2020 00:47:57 |  2 |  2
 js890  | Math operators | Floor Division       | 02/18/2020 00:47:57 |  2 |  2
 js890  | Math operators | Mod                  | 02/18/2020 00:47:57 |  2 |  2
 js890  | Strings        | Concatenation        | 02/18/2020 00:47:57 |  2 |  2
 js890  | Strings        | Find                 | 02/18/2020 00:47:57 |  0 |  2
 js890  | Strings        | Index/Slice          | 02/18/2020 00:47:57 |  3 |  3
 js890  | Strings        | Join                 | 02/18/2020 00:47:57 |  3 |  3
 js890  | Strings        | Split                | 02/18/2020 00:47:57 |  3 |  3
 nmn14  | Lists          | Appending            | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Lists          | Pointers             | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Math operators | Exponents            | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Math operators | Floor Division       | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Math operators | Mod                  | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Strings        | Find                 | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Strings        | Join                 | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Strings        | Split                | 02/18/2020 01:04:16 |  1 |  1
 nmn14  | Lists          | Appending            | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Lists          | Pointers             | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Math operators | Exponents            | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Math operators | Floor Division       | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Math operators | Mod                  | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Strings        | Find                 | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Strings        | Join                 | 02/18/2020 01:08:03 |  0 |  1
 nmn14  | Strings        | Split                | 02/18/2020 01:08:03 |  1 |  1
 nmn14  | Lists          | Appending            | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Lists          | Pointers             | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Math operators | Exponents            | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Math operators | Floor Division       | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Math operators | Mod                  | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Strings        | Find                 | 02/18/2020 01:19:10 |  0 |  1
 nmn14  | Strings        | Index/Slice          | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Strings        | Join                 | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Strings        | Split                | 02/18/2020 01:19:10 |  1 |  1
 nmn14  | Lists          | Appending            | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Lists          | Pointers             | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Math operators | Exponents            | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Math operators | Floor Division       | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Math operators | Mod                  | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Strings        | Find                 | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Strings        | Join                 | 02/18/2020 01:22:58 |  0 |  1
 nmn14  | Strings        | Split                | 02/18/2020 01:22:58 |  1 |  1
 nmn14  | Lists          | Appending            | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Lists          | Pointers             | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Math operators | Exponents            | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Math operators | Floor Division       | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Math operators | Mod                  | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Strings        | Concatenation        | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Strings        | Find                 | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Strings        | Index/Slice          | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Strings        | Join                 | 02/18/2020 01:30:09 |  1 |  1
 nmn14  | Strings        | Split                | 02/18/2020 01:30:09 |  1 |  1
 jc721  | Lists          | Appending            | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Lists          | Pointers             | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Math operators | Exponents            | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Math operators | Floor Division       | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Math operators | Mod                  | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Strings        | Concatenation        | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Strings        | Find                 | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Strings        | Index/Slice          | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Strings        | Join                 | 02/18/2020 01:33:12 |  1 |  1
 jc721  | Strings        | Split                | 02/18/2020 01:33:12 |  1 |  1
 als189 | Lists          | Adding               | 02/18/2020 01:34:22 |  2 |  2
 als189 | Lists          | Appending            | 02/18/2020 01:34:22 |  2 |  2
 als189 | Lists          | Pointers             | 02/18/2020 01:34:22 |  2 |  2
 als189 | Math operators | Exponents            | 02/18/2020 01:34:22 |  2 |  2
 als189 | Math operators | Floor Division       | 02/18/2020 01:34:22 |  2 |  2
 als189 | Math operators | Mod                  | 02/18/2020 01:34:22 |  2 |  2
 als189 | Strings        | Concatenation        | 02/18/2020 01:34:22 |  1 |  2
 als189 | Strings        | Find                 | 02/18/2020 01:34:22 |  2 |  2
 als189 | Strings        | Index/Slice          | 02/18/2020 01:34:22 |  3 |  3
 als189 | Strings        | Join                 | 02/18/2020 01:34:22 |  3 |  3
 als189 | Strings        | Split                | 02/18/2020 01:34:22 |  3 |  3
 jej34  | Strings        | Index/Slice          | 02/18/2020 01:38:33 |  7 |  7
 als189 | Lists          | Pointers             | 02/18/2020 01:42:23 | 10 | 10
 sn181  | Lists          | Pointers             | 02/18/2020 01:57:30 |  4 |  5
 sn181  | Lists          | Adding               | 02/18/2020 01:58:46 |  5 |  5
 su45   | Lists          | Adding               | 02/18/2020 02:11:04 |  5 |  5
 sn181  | Lists          | Appending            | 02/18/2020 02:11:30 |  1 |  5
 sn181  | Lists          | Pointers             | 02/18/2020 02:11:30 |  5 |  5
 su45   | Lists          | Appending            | 02/18/2020 02:14:53 |  1 |  5
 su45   | Lists          | Pointers             | 02/18/2020 02:20:52 |  5 |  5
 su45   | Math operators | Exponents            | 02/18/2020 02:23:23 |  4 |  4
 su45   | Math operators | Floor Division       | 02/18/2020 02:24:13 |  5 |  5
 su45   | Math operators | Mod                  | 02/18/2020 02:24:42 |  5 |  5
 su45   | Strings        | Concatenation        | 02/18/2020 02:25:31 |  5 |  5
 su45   | Strings        | Find                 | 02/18/2020 02:27:40 |  4 |  4
 su45   | Strings        | Index/Slice          | 02/18/2020 02:28:50 |  5 |  5
 su45   | Strings        | Join                 | 02/18/2020 02:30:31 |  4 |  5
 su45   | Strings        | Split                | 02/18/2020 02:34:18 |  5 |  5
 leo12  | Math operators | Exponents            | 02/18/2020 02:39:36 |  3 |  3
 leo12  | Math operators | Floor Division       | 02/18/2020 02:39:36 |  3 |  3
 leo12  | Math operators | Mod                  | 02/18/2020 02:39:36 |  4 |  4
 leo12  | Strings        | Concatenation        | 02/18/2020 02:42:26 |  3 |  3
 leo12  | Strings        | Find                 | 02/18/2020 02:42:26 |  3 |  3
 leo12  | Strings        | Index/Slice          | 02/18/2020 02:42:26 |  4 |  4
 leo12  | Strings        | Join                 | 02/18/2020 02:44:44 |  1 |  2
 leo12  | Strings        | Split                | 02/18/2020 02:44:44 |  3 |  3
 leo12  | Strings        | Join                 | 02/18/2020 02:46:27 |  2 |  2
 leo12  | Strings        | Split                | 02/18/2020 02:46:27 |  3 |  3
 rb358  | Lists          | Pointers             | 02/18/2020 02:47:24 |  2 |  5
 yz535  | Lists          | Adding               | 02/18/2020 02:49:59 |  5 |  5
 yz535  | Lists          | Appending            | 02/18/2020 02:53:42 |  5 |  5
 mc651  | Lists          | Adding               | 02/18/2020 02:54:10 |  3 |  3
 mc651  | Lists          | Appending            | 02/18/2020 02:54:10 |  3 |  3
 mc651  | Lists          | Pointers             | 02/18/2020 02:54:10 |  4 |  4
 yz535  | Lists          | Pointers             | 02/18/2020 03:01:04 |  5 |  5
 yz535  | Math operators | Exponents            | 02/18/2020 03:01:49 |  5 |  5
 yz535  | Math operators | Floor Division       | 02/18/2020 03:07:21 |  5 |  5
 yz535  | Math operators | Mod                  | 02/18/2020 03:07:59 |  5 |  5
 yz535  | Strings        | Concatenation        | 02/18/2020 03:13:00 |  5 |  5
 yz535  | Strings        | Find                 | 02/18/2020 03:14:12 |  5 |  5
 yz535  | Strings        | Index/Slice          | 02/18/2020 03:15:12 |  5 |  5
 yz535  | Strings        | Join                 | 02/18/2020 03:16:31 |  2 |  5
 yz535  | Strings        | Split                | 02/18/2020 03:19:18 |  5 |  5
 yz535  | Strings        | Join                 | 02/18/2020 03:21:12 |  5 |  5
 feh7   | Lists          | Adding               | 02/18/2020 03:42:29 |  0 |  1
 feh7   | Lists          | Appending            | 02/18/2020 03:42:29 |  2 |  2
 feh7   | Lists          | Pointers             | 02/18/2020 03:42:29 |  2 |  2
 dk208  | Lists          | Adding               | 02/18/2020 03:43:21 |  5 |  5
 feh7   | Math operators | Exponents            | 02/18/2020 03:45:01 |  1 |  1
 feh7   | Math operators | Floor Division       | 02/18/2020 03:45:01 |  2 |  2
 feh7   | Math operators | Mod                  | 02/18/2020 03:45:01 |  2 |  2
 feh7   | Strings        | Concatenation        | 02/18/2020 03:46:06 |  1 |  1
 feh7   | Strings        | Find                 | 02/18/2020 03:46:06 |  2 |  2
 feh7   | Strings        | Index/Slice          | 02/18/2020 03:46:06 |  2 |  2
 feh7   | Strings        | Join                 | 02/18/2020 03:48:15 |  0 |  2
 feh7   | Strings        | Split                | 02/18/2020 03:48:15 |  1 |  3
 feh7   | Strings        | Join                 | 02/18/2020 03:50:14 |  2 |  2
 feh7   | Strings        | Split                | 02/18/2020 03:50:14 |  1 |  3
 feh7   | Strings        | Join                 | 02/18/2020 03:56:32 |  2 |  2
 feh7   | Strings        | Split                | 02/18/2020 03:56:32 |  3 |  3
 feh7   | Lists          | Adding               | 02/18/2020 03:59:31 |  5 |  5
 feh7   | Lists          | Appending            | 02/18/2020 04:03:11 |  0 |  5
 feh7   | Lists          | Appending            | 02/18/2020 04:04:42 |  5 |  5
 feh7   | Lists          | Pointers             | 02/18/2020 04:08:30 |  3 |  5
 msg41  | Strings        | Split                | 02/18/2020 04:09:23 |  2 |  2
 feh7   | Lists          | Pointers             | 02/18/2020 04:11:29 |  5 |  5
 feh7   | Math operators | Mod                  | 02/18/2020 04:12:22 |  4 |  5
 feh7   | Strings        | Concatenation        | 02/18/2020 04:13:52 |  5 |  5
 feh7   | Strings        | Find                 | 02/18/2020 04:14:23 |  5 |  5
 feh7   | Strings        | Index/Slice          | 02/18/2020 04:15:12 |  4 |  5
 feh7   | Strings        | Join                 | 02/18/2020 04:16:23 |  5 |  5
 feh7   | Strings        | Split                | 02/18/2020 04:17:06 |  5 |  5
 dk208  | Lists          | Appending            | 02/18/2020 04:19:38 |  3 |  4
 dk208  | Lists          | Pointers             | 02/18/2020 04:19:38 |  3 |  4
 jsk69  | Lists          | Adding               | 02/18/2020 04:27:27 |  2 |  2
 jsk69  | Lists          | Appending            | 02/18/2020 04:27:27 |  2 |  2
 jsk69  | Lists          | Pointers             | 02/18/2020 04:27:27 |  2 |  2
 jsk69  | Strings        | Concatenation        | 02/18/2020 04:27:27 |  2 |  2
 jsk69  | Strings        | Find                 | 02/18/2020 04:27:27 |  2 |  2
 jsk69  | Strings        | Index/Slice          | 02/18/2020 04:27:27 |  3 |  3
 jsk69  | Strings        | Join                 | 02/18/2020 04:27:27 |  2 |  3
 jsk69  | Strings        | Split                | 02/18/2020 04:27:27 |  3 |  3
 dk208  | Lists          | Pointers             | 02/18/2020 04:39:27 |  4 |  5
 mh509  | Lists          | Adding               | 02/18/2020 04:47:20 |  2 |  3
 mh509  | Lists          | Appending            | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Lists          | Pointers             | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Math operators | Floor Division       | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Math operators | Mod                  | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Strings        | Concatenation        | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Strings        | Find                 | 02/18/2020 04:47:20 |  3 |  3
 mh509  | Strings        | Index/Slice          | 02/18/2020 04:47:20 |  3 |  3
